MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367374000,2020-01-01T00:00:05,53.91217,-166.50891,0,347.6,236,FARWEST LEADER,IMO7943469,WAI2525,30,0,25,7,,,A
367526620,2020-01-01T00:00:11,39.43855,-91.03126,0,246.3,511,LIBERTY,,WDG3492,31,15,18,6,,,A
367306490,2020-01-01T00:00:19,40.12789,-74.81619,11.1,101.3,511,HARRIET MORAN,IMO7713498,WXT3652,31,15,30,8,4,,A
366999388,2020-01-01T00:00:06,30.7639,-91.38486,0,49.8,511,GOODWIN,,AETG,90,12,,,,,A
367109910,2020-01-01T00:00:00,47.65925,-122.37875,0,342.3,95,CONSTELLATION,IMO8030788,WTF6290,30,0,47,11,3.5,,A
316001633,2020-01-01T00:00:04,45.40719,-73.59394,0,153.8,511,CSL ASSINIBOINE,IMO7413218,VCKQ,70,0,225,23,9,,A
367631710,2020-01-01T00:00:22,29.55296,-90.39325,0.1,216.4,39,MISS ALLISON,,WDH5809,31,12,24,9,,,A
367595560,2020-01-01T00:00:06,39.35927,-81.32294,0,297.6,56,CAPT TOMMY PARRISH,,WDH2235,31,0,35,,,,A
367587190,2020-01-01T00:00:11,29.81934,-93.97762,4,250.8,511,BROWN WATER XI,,WDG9382,31,0,16,7,,,A
366953870,2020-01-01T00:00:05,35.08992,-90.17525,0,360,511,HORTENSE B INGRAM,,WDB8151,31,15,38,15,,,A
367745820,2020-01-01T00:00:05,32.08203,-81.0637,0,213.3,265,COOPER MORAN,IMO9812547,WDI9156,31,0,28,,,,A
368105180,2020-01-01T00:00:10,29.55877,-90.04363,0,245,511,MR.NELSON,,WDK9610,31,15,18,7,0,31,A
367514120,2020-01-01T00:00:05,29.38011,-88.63224,0,64.6,198,L/B ROBERT,IMO9649809,WDG2290,90,0,56,41,3,,A
367004290,2020-01-01T00:00:13,30.10815,-90.98249,0.7,266.7,511,CSS SAVANNAH,,WDC3232,31,0,21,9,,,A
367702560,2020-01-01T00:00:11,30.02451,-90.83249,0,61.8,349,SAFETY VOYAGER,,WDI4839,31,12,21,8,,,A
367000150,2020-01-01T00:00:07,40.70034,-74.01344,0,154,354,ANDREW J BARBERI,IMO7702762,WYR3370,60,0,94,21,4.1,60,A
367124190,2020-01-01T00:00:14,55.05896,-162.32566,0,283.7,204,ISLAND MIST,IMO8856936,WDC3653,30,15,34,9,,,A
367403580,2020-01-01T00:00:07,29.73286,-95.02178,0.1,196.2,221,PASS CHRISTIAN,,WDE8273,31,0,23,10,,57,A
366772980,2020-01-01T00:00:05,47.6206,-122.51417,0.1,124.7,349,WSF KITSAP,IMO7808126,WYR3421,60,0,100,23,4.8,,A
373341000,2020-01-01T00:00:06,23.8166,-84.14296,13.2,119,125,GDF SUEZ NORTH SEA,IMO9624031,HPSQ,70,0,189,32,12.7,79,A
367728680,2020-01-01T00:00:05,28.87977,-95.42944,0,286.8,57,MARK SHELL,,WDI7434,31,0,30,10,,,A
366995180,2020-01-01T00:00:05,29.41888,-94.72652,0,245.6,511,APOLLO,IMO8852411,WDC2576,31,0,21,7,,57,A
366824910,2020-01-01T00:00:06,48.14067,-123.4255,0,283.1,293,JUAN DE FUCA,,WDA5852,30,15,22,6,,50,A
370833000,2020-01-01T00:00:08,25.35842,-88.85405,12.5,131,128,GDF SUEZ PT FORTIN,IMO9375721,3EZM3,80,0,289,44,12.1,80,A
367183240,2020-01-01T00:00:04,41.19324,-70.77637,6.1,167.2,511,MCKINLEY,IMO8852588,WDD7206,30,0,28,8,,0,A
367687320,2020-01-01T00:00:52,29.54764,-95.03849,0,189,511,SOLAIRE,,WDI3340,37,,11,,,,B
366961810,2020-01-01T00:00:02,40.68011,-89.56501,0,163.4,511,PAR-A-DICE,,WCJ6204,60,15,57,20,,,A
367787370,2020-01-01T00:00:11,40.12371,-79.87229,0,176,511,ASHLEY MARIE,,WDJ5408,31,0,21,8,,31,A
367050490,2020-01-01T00:00:06,32.72444,-117.22622,0,292.2,511,ROYAL POLARIS,IMO8655382,WYM7156,60,15,31,8,,,A
367717640,2020-01-01T00:00:07,37.02015,-88.25227,0,309.6,40,LITTLE MISS JESSICA,,WDI6336,31,0,17,,,,A
316005239,2020-01-01T00:00:02,45.55777,-73.52484,0,203,24,LA PRAIRIE,IMO7393585,VC9004,31,0,21,7,3,,A
367596940,2020-01-01T00:00:00,28.40854,-80.62188,0,169.3,511,CAPT WILLIE LANDERS,,WDH2376,31,0,22,8,,,A
636018598,2020-01-01T00:00:36,29.72105,-95.23928,0,71,247,ORION,IMO9331880,D5QL5,70,5,189,32,7.8,70,A
368173000,2020-01-01T00:01:04,39.82086,-75.38211,6.5,227.5,235,FISHING CREEK,IMO9681297,WDJ3477,31,0,,,,,A
367767310,2020-01-01T00:00:11,27.84399,-97.06987,0,258.9,511,MICHAEL W BEHRENS,,WDJ3363,60,15,,,,,A
369970434,2020-01-01T00:00:13,38.59006,-90.20488,0,360,511,GRANDTOWER TOWBOAT,,AEHG,90,15,,,,,A
367133320,2020-01-01T00:00:18,29.19226,-89.60054,2.9,126.2,511,CAPT SANG,,WDD3575,30,,,,,,B
367314830,2020-01-01T00:00:06,29.8169,-90.00578,0,233.1,511,MISS RAE ANNE,,WBO2481,60,0,19,5,,,A
366934890,2020-01-01T00:00:18,41.15395,-72.24014,1.6,134.3,314,JOHN H,IMO8991126,WAC6768,60,0,70,11,,,A
367539660,2020-01-01T00:00:46,34.16836,-119.22309,0,331.2,511,NRC PATRIOT II,IMO8978502,WDG4744,90,5,33,7,2.9,53,A
367637920,2020-01-01T00:00:08,36.64228,-75.81212,5.4,300.7,511,GERRY BORDELON,IMO9607538,WDH6434,90,3,50,11,3,,A
369097000,2020-01-01T00:00:49,47.6457,-122.23269,0.1,209.4,511,GLORIA,,WDG4033,37,,26,7,,,B
366945050,2020-01-01T00:00:07,30.38632,-81.5542,10,213.8,511,STACY MCALLISTER,IMO8990457,WDB7607,31,0,33,8,3.7,,A
367548000,2020-01-01T00:00:52,29.64266,-91.10281,0,260.5,174,EPIC EXPLORER,IMO7807689,WDD4415,90,5,58,12,3.6,34,A
367004050,2020-01-01T00:00:06,30.08185,-93.33293,0,125.6,511,URSULA,,WDF2405,31,5,20,8,,52,A
367507840,2020-01-01T00:00:00,40.70457,-74.00354,0.1,303.6,319,HORNBLOWER HYBRID,,WDF9693,60,0,44,11,,,A
636013410,2020-01-01T00:00:46,40.51232,-73.65487,0,154.3,186,ALPINE PENELOPE,IMO9379301,A8MS6,80,1,228,32,14.3,80,A
367039250,2020-01-01T00:01:00,45.58814,-122.7715,0,0,511,BETSY L,,WDC5313,31,0,22,8,,,A
367007540,2020-01-01T00:00:10,27.81088,-97.31764,5.7,271.4,511,BROWN WATER VII,,WDC3416,31,0,17,6,,31,A
367470470,2020-01-01T00:00:21,29.62456,-91.02604,1.1,77.1,511,MORGAN RAY,,WDF6085,31,0,20,7,,52,A
371083000,2020-01-01T00:00:07,26.1188,-78.25598,6.8,114.8,105,CARNIVAL LIBERTY,IMO9278181,HPYE,60,0,290,35,8.3,,A
366961280,2020-01-01T00:00:07,29.70735,-91.53197,3.1,118,113,RITA,IMO7237470,WDH5470,31,0,24,7,,,A
367015950,2020-01-01T00:00:05,29.26561,-89.35342,0,200.6,511,CAPT JACK,,WDC3898,31,0,14,5,,52,A
368010330,2020-01-01T00:00:05,48.49442,-122.7271,10.3,206.6,204,RICH PADDEN,,WDJ7811,,0,,,,,A
303031000,2020-01-01T00:01:05,60.88437,-146.9336,10,217.9,217,POLAR ADVENTURE,IMO9244063,WAZV,80,0,272,46,17.5,80,A
366939770,2020-01-01T00:00:01,39.8868,-75.17685,0.1,234.6,353,CAPE COD,IMO6807010,WBK3243,31,0,31,8,4.7,,A
367430760,2020-01-01T00:01:14,32.82573,-79.89898,0,360,511,MISS EMILY,IMO8987383,WDF2689,31,15,27,8,3,,A
367192940,2020-01-01T00:00:08,33.34433,-118.32233,0.1,255.6,511,AVALON EXPRESS,IMO8967890,WDD7919,60,0,26,6,,,A
367516470,2020-01-01T00:00:01,43.37208,-124.21021,0,360,191,OREGON ESCORT,IMO9153329,WDG2521,31,0,33,12,4.4,,A
316015121,2020-01-01T00:00:09,44.17162,-76.70428,0,219.2,511,FRONTENAC II,IMO5068875,VDLK,90,15,55,11,2.7,60,A
367659930,2020-01-01T00:00:16,30.25337,-88.56236,6.1,272.9,511,MISS DESTY,,WDH8625,31,0,17,6,,,A
367261000,2020-01-01T00:00:01,36.88111,-76.35193,0.1,135.9,511,CG FORWARD,,NICB,90,0,82,11,,,A
367342210,2020-01-01T00:00:07,38.47144,-85.48791,6.4,248.6,246,MARI LAMPTON,,WDE3648,31,0,32,9,,31,A
636017155,2020-01-01T00:00:02,34.49702,-120.88887,18,352.4,350,SEALAND PHILADELPHIA,IMO9383247,A8PD9,70,0,208,29,11.6,70,A
366996190,2020-01-01T00:00:08,34.21553,-77.95722,0,271.7,229,CREOLE TUT,,WDC2667,31,0,17,6,,52,A
367300590,2020-01-01T00:00:11,32.83583,-79.89117,0.4,173,87,ELIZABETH TURECAMO,IMO9205055,WDD8624,31,0,33,12,4.9,,A
636015370,2020-01-01T00:00:01,32.59618,-118.37179,13.7,91.2,92,GARDENIA ACE,IMO9542295,D5AG5,70,0,180,30,9.2,70,A
367733250,2020-01-01T00:00:05,18.45987,-66.0882,0,99.2,511,LADY ABI II,,WDI7892,37,,,,,,B
367653970,2020-01-01T00:00:22,34.66362,-76.78487,7.4,270.1,511,JANE CAROLYN,IMO8939960,WDH8030,30,,24,7,,,B
316019966,2020-01-01T00:00:39,47.62806,-122.39466,0.1,216.6,511,INDECISION,,,37,,17,5,1.8,,B
369970373,2020-01-01T00:00:06,34.2493,-91.94948,0,205.9,24,SHORTY BAIRD,,AELL,90,15,,,,32,A
370871000,2020-01-01T00:00:08,27.14152,-96.95391,13.6,181.8,179,WOOYANG VENUS,IMO9080649,3FFB9,70,0,224,32,13.9,80,A
367666110,2020-01-01T00:00:08,29.703,-91.22175,0,202.7,511,JAX,,WDH9245,31,0,11,7,,31,A
367439360,2020-01-01T00:00:10,30.40447,-91.20252,0,254.5,49,RICHARD TOLAR,,WDF3395,31,0,25,9,,52,A
367565750,2020-01-01T00:01:07,34.10517,-119.48533,20.7,47.5,35,ISLAND EXPLORER,,WDG7285,60,0,19,,,,A
319102700,2020-01-01T00:00:26,25.29019,-80.09728,14.9,26.8,511,TASIA,,ZGFX6,37,,,,,,B
316001637,2020-01-01T00:00:10,44.37827,-82.63323,11.8,161.3,164,CSL LAURENTIEN,IMO7423108,VCJW,70,0,225,23,9,70,A
338753000,2020-01-01T00:00:11,29.40016,-88.60557,0.1,80.3,261,SEACOR BRAVE,IMO9753519,WDH6264,90,0,61,14,,,A
367702050,2020-01-01T00:00:07,37.0422,-89.1819,0,306.7,4,CAPT JOHN REYNOLDS,,WDI4793,31,0,39,12,,31,A
367519270,2020-01-01T00:00:05,29.93837,-90.00593,0.1,229,307,SILVER FOX,,WDG2787,31,0,20,7,,32,A
367724130,2020-01-01T00:00:13,35.03626,-85.53791,0,360,511,R H BAKER,,WDI6976,31,15,22,,,,A
367585110,2020-01-01T00:00:15,26.71414,-80.04758,0,0,3,REEL MATEO,IMO9700914,WDG9174,37,15,36,7,1.8,,A
367143000,2020-01-01T00:00:58,55.3554,-131.69957,0,286.4,128,MALASPINA,IMO5218183,WI6803,60,5,124,22,4.9,,A
367016480,2020-01-01T00:00:12,31.05615,-87.98442,5.8,73.4,59,THELMA PARKER II,,WDC3929,31,12,39,10,,,A
369580000,2020-01-01T00:00:10,37.80441,-123.94455,8.9,116.7,113,SOUND RELIANCE,IMO9277369,WXAE,31,0,38,12,5.8,31,A
367128260,2020-01-01T00:00:55,43.6513,-70.25422,0,0,511,ROBERT MICHAEL,,WAW7823,30,,16,5,,,B
367605770,2020-01-01T00:00:13,29.76951,-93.34045,0,222,511,JC DEVILLE,,WDH3247,90,3,48,,,,A
366972930,2020-01-01T00:00:18,30.23078,-93.25423,0,229.9,511,JAY DEVALL,,WDI2018,31,0,13,6,,90,A
367582150,2020-01-01T00:01:08,30.38607,-91.22787,0,305.2,44,JASON W NYBERG,,WDG8892,31,5,41,14,,,A
367408020,2020-01-01T00:01:11,53.84455,-166.5785,0,250.9,335,FRONTIER EXPLORER,IMO9020912,WDE8657,30,15,41,9,,,A
369990237,2020-01-01T00:01:13,29.936,-90.13633,1.7,347.3,12,CG29237,,,90,0,8,,,,A
367305380,2020-01-01T00:00:08,34.66092,-87.05705,0,250,511,MR DAVID,,WDD8980,31,15,23,9,,,A
367003630,2020-01-01T00:00:08,30.26783,-91.13099,0,120,511,CSS VIRGINIA,,WDC3185,31,0,21,8,,31,A
367431860,2020-01-01T00:01:16,26.71535,-80.04866,0,237.2,511,TORTUGA,,WDF2785,37,0,,,,90,A
369567000,2020-01-01T00:00:04,37.79402,-122.36029,0.1,51.6,137,SEA RELIANCE,IMO9275878,WEOB,31,1,40,12,5.9,99,A
366914830,2020-01-01T00:00:11,29.25812,-89.96628,0,222,511,CANDY STORE,IMO9026485,WDB5903,60,0,44,8,1.9,60,A
367437640,2020-01-01T00:00:00,27.84283,-97.07587,0,286.5,511,BREAK OF DAWN,IMO8523151,WDF3243,31,0,27,8,2.6,,A
367085340,2020-01-01T00:00:03,53.9077,-166.50996,0,0,511,GUARDIAN,IMO8852629,WDC8335,30,0,26,9,,30,A
367553290,2020-01-01T00:00:06,30.06051,-93.26491,5,327.8,331,SAVAGE GUARDIAN,,WDG6079,31,12,23,10,,,A
367331730,2020-01-01T00:00:06,46.16846,-123.91835,0,334.7,351,COLUMBIA,,WDE2933,90,0,,,,50,A
367091630,2020-01-01T00:01:15,41.29467,-72.90427,0,262.4,511,RESOLUTE,IMO7367419,WTW2234,31,0,30,8,3.7,52,A
367754690,2020-01-01T00:00:03,47.63453,-122.32808,0,125.5,511,AMERICAN BEAUTY,IMO7417654,WDJ2042,30,0,27,8,,30,A
366983140,2020-01-01T00:00:07,30.05145,-90.66693,0.1,205.5,511,TEXAS,,WCZ9220,31,0,29,8,,52,A
367543860,2020-01-01T00:00:07,40.12024,-79.86393,0.6,249,307,GEORGETOWN,IMO7202413,WDG5154,31,0,25,9,,,A
367631890,2020-01-01T00:00:00,29.93639,-90.33258,0.6,240.7,256,SHELBY GROS,,WDH5831,31,0,24,9,,,A
367665130,2020-01-01T00:00:04,36.20816,-89.67271,0,275.8,511,AMY ROSS,,WDH9150,31,0,18,,,31,A
366951060,2020-01-01T00:00:07,31.52765,-91.48769,4,62,65,AMERICAN HERITAGE,,WDB7989,31,0,55,16,,,A
366898000,2020-01-01T00:00:07,28.38001,-90.77472,0,129.7,147,K-MARINE VII,IMO9202766,WDI7098,90,0,62,14,4.4,70,A
367663560,2020-01-01T00:00:16,29.79354,-95.06684,0,295.5,29,LYNNE,,WDH8988,31,12,21,,,,A
224383000,2020-01-01T00:00:08,17.63734,-67.89927,17.3,318.7,320,CASTILLO DE VILLALBA,IMO9236418,EBYS,80,8,284,42,12.3,,A
367702130,2020-01-01T00:00:05,29.93996,-90.17856,0,253.5,316,DRU LIRETTE,,WDI4800,31,12,41,14,,,A
367656160,2020-01-01T00:00:08,29.76638,-95.09165,0,252.6,325,CAPT RODNEY ADAMS,,WDH8249,31,15,22,,,,A
367059890,2020-01-01T00:00:44,29.56472,-90.38817,0,231.3,511,JUDY ANN,,WYR6559,31,12,19,7,,,A
367151170,2020-01-01T00:01:00,27.83092,-97.03339,9.5,296.9,511,MISS JULIE,,WDD4923,60,0,30,7,,38,A
367649810,2020-01-01T00:00:08,41.7103,-87.54157,0,247,108,JOHN MARSHALL,IMO7223261,WDH7606,31,5,32,9,3.8,,A
671965000,2020-01-01T00:00:05,18.46144,-66.10164,0,185.1,511,SABRE SPIRIT,IMO8107919,5VFG9,70,15,54,12,0,70,A
636013115,2020-01-01T00:00:06,29.29079,-94.19325,11.8,48.9,49,AKERAIOS,IMO9328297,A8KS3,80,0,183,32,12.5,80,A
367683340,2020-01-01T00:00:06,18.44262,-64.75378,0,202.7,511,DREAM SPEED,,WDI2942,60,15,19,5,,,A
367157570,2020-01-01T00:00:06,40.63663,-74.07237,0.1,262.4,511,CATHERINE C MILLER,,WDD5389,31,0,19,7,,31,A
367757320,2020-01-01T00:00:09,27.84393,-97.07707,0,360,511,EMMA KATE,,WDJ2325,60,0,18,5,,,A
367452650,2020-01-01T00:00:00,29.27163,-89.35193,0,282.1,332,PORTPILOT,,WDF4502,90,0,15,4,,50,A
367481310,2020-01-01T00:00:12,29.63822,-93.28373,0.1,21.5,204,OSG COURAGEOUS,IMO9395707,WDF7122,31,0,42,11,5.5,,A
316002238,2020-01-01T00:00:07,46.50285,-84.35564,1.5,86.9,511,ANGLIAN LADY,IMO5141483,VOLP,31,0,40,9,4.3,,A
366988470,2020-01-01T00:00:05,29.934,-89.99703,1.2,302.3,511,TODD G,,WDI9986,31,15,15,7,,,A
367656820,2020-01-01T00:00:12,29.76375,-91.74678,3,89.7,511,BRIANNA ELIZABETH,,WDH8320,31,12,21,,,,A
367457250,2020-01-01T00:00:08,29.32,-94.78539,0,232.6,126,GALVESTON,,WDF4916,50,0,21,6,,50,A
319304000,2020-01-01T00:00:13,18.50526,-64.37766,0.3,175.5,121,MADSUMMER,IMO1008413,ZCNX8,37,0,55,10,3.2,,A
369703000,2020-01-01T00:00:07,45.59346,-122.77719,0,235.8,143,OCEAN RELIANCE,IMO9275438,WADY,31,0,38,12,5.8,89,A
563073700,2020-01-01T00:00:00,32.61868,-79.50279,9.5,270.8,268,MAERSK MEMPHIS,IMO9348651,9V6171,71,0,299,40,11.7,71,A
367312380,2020-01-01T00:00:07,30.05288,-90.55543,0,135.8,511,PSL RESPONDER,,WDD9504,90,2,,,,53,A
367004240,2020-01-01T00:00:07,29.85806,-90.01766,0,248.5,511,TUSCALOOSA,,WDC3230,31,0,23,9,,31,A
338243006,2020-01-01T00:00:06,36.83124,-76.2964,0,233.2,511,EMMANOU,,WDE8865,37,0,18,8,2.5,37,A
367505080,2020-01-01T00:00:10,29.98232,-90.40417,0,32.3,233,CAPT KIRK COLLETTI,,WDF9430,31,0,24,9,,,A
366890110,2020-01-01T00:00:05,27.51109,-82.55869,0,348.2,511,SIXTY-EIGHTY,,WDB3679,37,,16,4,,,B
367320870,2020-01-01T00:00:06,33.61079,-117.92584,0,227.7,511,ANDIAMO,,WDE2131,37,15,19,5,,37,A
367380840,2020-01-01T00:00:07,37.04684,-88.54067,0,360,511,DARIN ADRIAN,,WDE6485,31,12,46,12,,,A
366163000,2020-01-01T00:00:08,26.12219,-79.82555,15.7,5.7,7,TEXAS ENTERPRISE,IMO7821154,KSDF,70,0,186,28,10.8,,A
311000112,2020-01-01T00:00:06,35.15389,-121.705,12.1,149.7,148,POLARIS VOYAGER,IMO9665748,C6AP4,80,0,275,48,17,,A
367034170,2020-01-01T00:00:14,36.96704,-76.41375,0,230.6,511,RAM VII,IMO8765838,WBN3003,90,0,28,11,,90,A
366837890,2020-01-01T00:00:05,29.72266,-95.02213,7.6,159.9,511,CAPT CRAIG,,WDG7988,31,0,13,5,,,A
338179749,2020-01-01T00:00:00,34.16233,-119.22455,0,118.8,511,SV SILENT LADY,IMO0000000,WDL5759,36,,12,5,,,B
338060145,2020-01-01T00:00:07,28.40935,-80.60488,3.8,91.6,511,BCSO PC 1,,,,3,7,,,,A
367719540,2020-01-01T00:00:07,38.44352,-90.28301,0,243.8,511,SIOLA,,WDI6521,31,15,15,,,,A
367719770,2020-01-01T00:01:03,29.89874,-90.08006,0,101.5,511,THOMAS JEFFERSON,,WDI6544,60,1,43,16,,60,A
367567350,2020-01-01T00:00:00,34.00819,-91.16355,7.8,157.3,161,PAULA FORTIER,,WDG7445,31,12,29,,,,A
367610170,2020-01-01T00:00:06,29.57597,-90.60781,4.8,262.1,263,C A SAVAGE,,WDH3719,31,0,42,11,,31,A
368004120,2020-01-01T00:01:03,40.73395,-73.96511,22.6,6.5,5,H209,,WDJ7179,60,0,,,,,A
566085000,2020-01-01T00:00:04,37.52155,-76.04349,18.8,191,191,PARSIFAL,IMO9515395,9V9111,70,0,264,32,12.3,,A
368926036,2020-01-01T00:00:18,38.58878,-90.20656,0,360,511,PRAIRIE DU ROCHER,,AENB,31,15,,,,,A
368048780,2020-01-01T00:00:10,37.05537,-88.5149,0,174,511,CAPT. DAVE DEWEY,,WDK3791,31,0,46,11,0,31,A
367061610,2020-01-01T00:00:04,40.80107,-73.7996,6.6,280.3,279,BARNEY TURECAMO,IMO9132105,WDC6808,31,12,36,10,4.3,,A
316006563,2020-01-01T00:00:04,43.74719,-81.72347,0,165.4,511,ESCORTE,IMO8871027,CFH2894,31,0,25,7,2.3,52,A
366904950,2020-01-01T00:00:03,46.57967,-87.38814,0,313,318,LEE A TREGURTHA,IMO5385625,WUR8857,70,5,251,22,8.6,,A
367701230,2020-01-01T00:00:00,41.31301,-89.20889,4.7,82.6,511,SANDY LOU,,WDI4704,31,15,17,,,,A
366995910,2020-01-01T00:00:08,29.76517,-95.09123,0.2,95.9,159,CAMERON BLAIR,,WDC2641,31,0,18,7,,57,A
538001647,2020-01-01T00:00:02,40.17173,-73.42396,2,243.9,54,DECISIVE,IMO9242364,V7DI7,90,3,138,21,7.8,,A
367189840,2020-01-01T00:00:11,33.6115,-117.90106,0,232.7,511,ESOTERIC,,WDD7687,37,0,23,6,,37,A
367342960,2020-01-01T00:00:10,26.09342,-80.12232,0,150,89,GOLDEN STATE,IMO9407562,WHDV,80,5,183,32,12.8,80,A
367573960,2020-01-01T00:00:09,42.2995,-71.04503,0.1,14.5,511,FIGHTING LADY,,WDG8095,37,,10,,,,B
367522430,2020-01-01T00:00:00,34.4964,-90.59254,0,228.7,511,DAVID SOLOMON,,WDG3094,31,15,18,,,,A
338076327,2020-01-01T00:00:09,26.89385,-80.07111,0,242,511,MEMPHIS,,,37,0,17,5,,37,A
367607250,2020-01-01T00:00:03,38.34311,-75.6336,0,0,511,ROCKBRIDGE,,WDH3428,90,15,48,,,,A
367740630,2020-01-01T00:00:06,47.60932,-122.34658,0,283.4,511,SEA ROSE,,WDI8640,37,0,20,5,,37,A
367083060,2020-01-01T00:00:09,38.96683,-76.47751,0,360,511,CABARET II,,WCW2136,60,0,18,6,,,A
366967480,2020-01-01T00:00:05,38.81198,-84.22418,0.3,236.3,511,ROY E CLAVERIE,,WDB8985,31,12,41,14,,,A
366921740,2020-01-01T00:00:06,29.31778,-94.78176,3.2,34.5,511,HARRIS II,IMO9132143,WCW2485,31,0,29,10,4.8,52,A
367015490,2020-01-01T00:00:16,18.05348,-65.8367,0,360,511,PEDRITO,IMO8654405,WDC3864,31,5,23,10,,,A
366878290,2020-01-01T00:00:07,36.9674,-76.41384,0,329.9,511,RAM XV,IMO8767305,WDB2653,90,15,33,19,2.1,,A
367394780,2020-01-01T00:00:04,33.20555,-117.38975,0,360,511,ELECTRA,,WQ5910,60,0,22,6,,,A
366773340,2020-01-01T00:00:22,30.39828,-81.42785,0,160.9,511,ST JOHNS,,WCZ5404,60,0,15,5,,50,A
367715380,2020-01-01T00:00:02,36.54158,-89.56682,5.1,0,10,LOREE ECKSTEIN,,WDI6112,31,0,,,,,A
367575560,2020-01-01T00:00:07,30.02203,-93.98725,0.1,230.8,511,COLLYN VICK,,WDG8253,31,0,15,6,,,A
338272000,2020-01-01T00:00:22,45.55039,-122.7047,0,280.6,118,NATOMA,IMO7420455,WBB5799,31,5,38,10,5,,A
367191190,2020-01-01T00:00:01,40.77035,-73.85037,0,263.9,155,PATHFINDER,IMO7235214,WDD7777,31,0,29,8,3.6,31,A
368007450,2020-01-01T00:00:13,29.97228,-90.02503,0,247.8,511,GOD'S GLORY,IMO8635710,WDJ7513,31,15,18,7,,,A
366744010,2020-01-01T00:00:12,31.1452,-81.49743,0,295,350,ATLANTIC SALVOR,IMO7719624,WCX9569,31,0,46,12,6.3,31,A
367608420,2020-01-01T00:00:06,45.60764,-122.68447,0,0,511,PETER J BRIX,IMO9772905,WDH3546,31,0,23,8,,,A
338203000,2020-01-01T00:00:37,30.32969,-88.51088,0,106.2,7,LEIGH ANN MORAN,IMO9778325,WDI3096,31,5,35,,,,A
367030830,2020-01-01T00:00:08,29.99721,-89.9925,0,241.4,511,CHRISTINE,IMO8991073,WDF2438,31,0,23,8,,,A
367650190,2020-01-01T00:00:02,35.08166,-90.1749,1.7,312.3,344,TY DOLESE,,WDH7645,31,5,26,,,,A
366997690,2020-01-01T00:00:06,29.09659,-95.20251,4.3,7.5,511,CORPUS CHRISTI,IMO8635722,WDC2785,31,5,22,10,,57,A
367731010,2020-01-01T00:00:08,29.95348,-90.03553,0,20.1,293,ST MATTHEW,,WDI7670,31,0,,,,,A
366988240,2020-01-01T00:00:07,41.32035,-88.8797,0,176.9,511,GOLD STAR,,WDC2121,31,0,17,6,,,A
304679000,2020-01-01T00:00:07,28.906,-94.84,12.8,236.3,235,BBC CAMPANA,IMO9291963,V2BN7,70,0,138,21,8,70,A
357381000,2020-01-01T00:00:10,29.32893,-89.39101,7.8,322.8,323,BULK PANGAEA,IMO9187722,3FHP9,70,0,225,32,13.9,,A
367070910,2020-01-01T00:00:09,40.68608,-74.07742,0,254.8,511,REBECCA ANN,,WDH2802,31,0,18,5,,,A
366962000,2020-01-01T00:00:02,37.69026,-122.83298,13.1,236.6,237,MISSISSIPPI VOYAGER,IMO9131369,WDD7294,80,0,183,32,12.2,80,A
538070880,2020-01-01T00:00:04,48.4228,-123.37063,0,291.5,511,ALBATROSS,IMO8647971,V7ZE7,37,5,34,7,1.9,,A
367712180,2020-01-01T00:00:03,35.10246,-92.54496,0,360,511,JEFFREY LEE,,WDI5793,31,15,14,,,,A
367522850,2020-01-01T00:00:10,34.68351,-90.56753,4.5,355.2,354,LAINEY JONES,,WDG3135,31,0,48,12,,,A
367710560,2020-01-01T00:00:46,29.95931,-93.86484,0,174.9,180,PADDY CENAC,IMO9704697,WDI5633,90,5,99,,,,A
367141080,2020-01-01T00:00:09,30.05148,-90.64346,0,246.2,295,LOUISIANAN,,WDD4166,31,0,21,9,,57,A
367663150,2020-01-01T00:00:58,29.11295,-90.1958,0,194.1,13,HOUSTON,IMO8765979,WDH8950,90,5,39,23,,90,A
367113960,2020-01-01T00:00:09,29.90284,-90.08053,0,0,511,CAPT CHARLIE,,WDD2337,31,0,17,6,,52,A
367527620,2020-01-01T00:01:02,48.99265,-122.75562,0,0,511,LET FREEDOM RING,,WDG3591,37,,13,,,,B
367764630,2020-01-01T00:00:06,30.04453,-90.59369,0,279.6,255,COLE GUIDRY,,WDJ3088,90,0,,,,,A
367171930,2020-01-01T00:00:05,30.06163,-93.35381,0.4,230,37,JANICE ROBERTS,,WDD6360,31,0,26,9,,31,A
338104055,2020-01-01T00:00:11,30.25815,-88.11387,0,197.7,511,KELLY L,,,90,3,29,9,,33,A
366908640,2020-01-01T00:00:00,27.80441,-96.98676,2.7,300.1,511,REVA ROSE,,WDB5349,30,0,19,6,,33,A
367490790,2020-01-01T00:00:13,29.72052,-95.23805,9,236.2,511,ANDREW K,IMO8835126,WDF8044,31,0,26,10,,,A
367552120,2020-01-01T00:00:00,38.62299,-90.18362,0,256.1,511,TOM SAWYER,,WDG5963,60,15,25,,,,A
367301340,2020-01-01T00:00:05,35.0112,-76.04155,0.9,211.7,511,LADY PAIGE,IMO8941195,WDD8679,30,15,25,7,,,A
538003648,2020-01-01T00:00:08,37.2244,-125.73991,13.8,123.2,114,MOL MAGNIFICENCE,IMO9424900,V7SG5,70,0,302,43,14.2,,A
